"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","obl","ennen","toteuttamista","ennen","toteuttaminen","ADP","NOUN","2","u050.5","tdt_all","15136"
"X-case","obl","case","Rehtorien","mukaan","rehtori","mukaan","NOUN","ADP","1","u050.8","tdt_all","15136"
"X-case","nmod","case","oppilaitosten","kesken","oppi#laitos","kesken","NOUN","ADP","1","u050.10","tdt_all","15136"
"X-case","ccomp","case","oppilaitosten","välillä","oppi#laitos","välillä","NOUN","ADP","1","u050.11","tdt_all","15136"
"X-case","obl","case","rehtorien","mukaan","rehtori","mukaan","NOUN","ADP","4","u050.15","tdt_all","15136"
"X-case","obl","case","Sen","sijaan","se","sijaan","PRON","ADP","1","u050.16","tdt_all","15136"
"case-X","case","obl","ilman","opiskelupaikkaa","ilman","opiskelu#paikka","ADP","NOUN","3","u050.19","tdt_all","15136"
"X-case","nmod","case","toimipisteiden","kanssa","toimi#piste","kanssa","NOUN","ADP","1","u050.22","tdt_all","15136"
"X-case","obl","case","vuoteen","mennessä","vuosi","mennessä","NOUN","ADP","2","w051.2","tdt_all","15136"
"X-case","obl","case","kuolemaansa","saakka","kuolema","saakka","NOUN","ADP","1","w051.4","tdt_all","15136"
"X-case","obl","case","versionumeroeroista","huolimatta","versio#numero#ero","huolimatta","NOUN","ADP","1","w059.11","tdt_all","15136"
"X-case","obl","case","version","myötä","versio","myötä","NOUN","ADP","2","w059.13","tdt_all","15136"
"case-X","case","nmod","ennen","alkua","ennen","alku","ADP","NOUN","2","w131.5","tdt_all","15136"
"X-case","nmod","case","Vuoden","tienoilla","vuosi","tienoilla","NOUN","ADP","2","w131.10","tdt_all","15136"
"X-case","obl","case","lain","mukaan","laki","mukaan","NOUN","ADP","1","w131.13","tdt_all","15136"
"X-case","obl","case","sen","mukaan","se","mukaan","PRON","ADP","1","w131.14","tdt_all","15136"
"X-case","obl","case","pariutumis-","jälkeen","pariutuminen","jälkeen","NOUN","ADP","3","w131.18","tdt_all","15136"
"case-X","case","obl","ennen","talvilaiduntamista","ennen","talvi#laiduntaminen","ADP","NOUN","1","w131.18","tdt_all","15136"
"X-case","obl","case","sääntöjen","mukaan","sääntö","mukaan","NOUN","ADP","1","w131.23","tdt_all","15136"
"X-case","conj","case","siulojen","kautta","siula","kautta","NOUN","ADP","3","w131.25","tdt_all","15136"
"X-case","obl","case","kiiman","vuoksi","kiima","vuoksi","NOUN","ADP","1","w131.31","tdt_all","15136"
"X-case","obl","case","EU-direktiivien","mukaan","EU#direktiivi","mukaan","NOUN","ADP","1","w131.32","tdt_all","15136"
"X-case","obl","case","Aitauksien","ohella","aitaus","ohella","NOUN","ADP","1","w131.34","tdt_all","15136"
"X-case","obl","case","kilometrin","päässä","kilometri","päässä","NOUN","ADP","1","w131.36","tdt_all","15136"
"X-case","obl","case","Repojoen","varressa","Repojoki","varressa","PROPN","ADP","1","w131.36","tdt_all","15136"
"X-case","obl","case","1950-luvulle","saakka","1950#luku","saakka","NOUN","ADP","1","w131.44","tdt_all","15136"
"X-case","nmod","case","aitauksien","lisäksi","aitaus","lisäksi","NOUN","ADP","1","w131.45","tdt_all","15136"
"X-case","obl","case","asianajajansa","kanssa","asian#ajaja","kanssa","NOUN","ADP","1","wn006.2","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","wn006.5","tdt_all","15136"
"X-case","obl","case","HIFK:n","kanssa","HIFK","kanssa","PROPN","ADP","1","wn006.5","tdt_all","15136"
"X-case","obl","case","vaaliliiton","kautta","vaali#liitto","kautta","NOUN","ADP","1","wn007.6","tdt_all","15136"
"case-X","case","obl","Ilman","vaaliliittoa","ilman","vaali#liitto","ADP","NOUN","1","wn007.7","tdt_all","15136"
"X-case","obl","case","alusta","alkaen","alku","alkaen","NOUN","ADP","1","wn039.3","tdt_all","15136"
"X-case","obl","case","Heikkisen","mukaan","Heikkinen","mukaan","PROPN","ADP","1","wn039.10","tdt_all","15136"
"X-case","obl","case","tavoitteiden","mukaan","tavoite","mukaan","NOUN","ADP","1","wn039.10","tdt_all","15136"
"X-case","obl","case","metsätalouskäytön","ulkopuolelle","metsä#talous#käyttö","ulkopuolelle","NOUN","ADP","1","wn074.3","tdt_all","15136"
"X-case","obl","case","Sen","jälkeen","se","jälkeen","PRON","ADP","1","b104.4","tdt_all","15136"
"X-case","obl","case","pupun","kanssa","pupu","kanssa","NOUN","ADP","1","b113.4","tdt_all","15136"
"X-case","obl","case","senkin","vuoksi","se","vuoksi","PRON","ADP","1","b401.7","tdt_all","15136"
"X-case","obl","case","siitä","huolimatta","se","huolimatta","PRON","ADP","1","b401.24","tdt_all","15136"
"X-case","conj","case","yhdessäolon","vuoksi","yhdessä#olo","vuoksi","NOUN","ADP","1","b401.24","tdt_all","15136"
"X-case","obl","case","psykologin","kanssa","psykologi","kanssa","NOUN","ADP","1","b401.34","tdt_all","15136"
"X-case","nmod","case","jonka","kanssa","joka","kanssa","PRON","ADP","1","b401.35","tdt_all","15136"
"X-case","obl","case","vaimon","kanssa","vaimo","kanssa","NOUN","ADP","1","b401.35","tdt_all","15136"
"X-case","obl","case","naisen","kanssa","nainen","kanssa","NOUN","ADP","1","b401.37","tdt_all","15136"
"X-case","nmod","case","kumppanin","kanssa","kumppani","kanssa","NOUN","ADP","1","b401.40","tdt_all","15136"
"X-case","nmod","case","sairauden","kanssa","sairaus","kanssa","NOUN","ADP","1","b401.40","tdt_all","15136"
"X-case","obl","case","tuntemuksista","huolimatta","tuntemus","huolimatta","NOUN","ADP","1","b401.50","tdt_all","15136"
"X-case","obl","case","toistenne","vuoksi","toinen","vuoksi","PRON","ADP","1","b401.59","tdt_all","15136"
"X-case","nmod","case","toisiamme","kohtaan","toinen","kohtaan","PRON","ADP","1","b401.68","tdt_all","15136"
"X-case","nmod","case","juhlakalun","kanssa","juhla#kalu","kanssa","NOUN","ADP","1","b602.2","tdt_all","15136"
"case-X","case","obl","kohti","Schipholia","kohti","Schiphol","ADP","PROPN","1","b602.8","tdt_all","15136"
"X-case","obl","case","pyykin","sekaan","pyykki","sekaan","NOUN","ADP","1","b602.16","tdt_all","15136"
"X-case","obl","case","pesun","jälkeen","pesu","jälkeen","NOUN","ADP","1","b602.18","tdt_all","15136"
"case-X","case","nmod","kohti","Amsterdamia","kohti","Amsterdam","ADP","PROPN","1","b602.22","tdt_all","15136"
"X-case","obl","case","minuuttia","sitten","minuutti","sitten","NOUN","ADV","1","b602.23","tdt_all","15136"
"case-X","case","nmod","kera","pastan","kera","pasta","ADP","NOUN","1","b706.1","tdt_all","15136"
"X-case","nmod","case","lihojen","lisäksi","liha","lisäksi","NOUN","ADP","1","b706.3","tdt_all","15136"
"X-case","obl","case","tuoretagliatellen","kera","tuore#tagliatelle","kera","NOUN","ADP","1","b706.5","tdt_all","15136"
"X-case","obl","case","turvallisuuden","takia","turvallisuus","takia","NOUN","ADP","1","e1008.3","tdt_all","15136"
"X-case","obl","case","globalisaation","kanssa","globalisaatio","kanssa","NOUN","ADP","1","e1008.21","tdt_all","15136"
"X-case","obl","case","kustannuspaineen","alle","kustannus#paine","alle","NOUN","ADP","1","e1008.23","tdt_all","15136"
"X-case","obl","case","vuotta","sitten","vuosi","sitten","NOUN","ADV","1","e1008.32","tdt_all","15136"
"X-case","obl","case","loppuun","mennessä","loppu","mennessä","NOUN","ADP","1","e1008.35","tdt_all","15136"
"X-case","obl","case","sääntöjen","mukaan","sääntö","mukaan","NOUN","ADP","1","e1008.45","tdt_all","15136"
"X-case","obl","case","Sen","lisäksi","se","lisäksi","PRON","ADP","1","e1008.55","tdt_all","15136"
"X-case","obl","case","aihetta","kohtaan","aihe","kohtaan","NOUN","ADP","1","e1021.3","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","e1021.5","tdt_all","15136"
"X-case","obl","case","kansalaisten","puolesta","kansalainen","puolesta","NOUN","ADP","1","e1021.5","tdt_all","15136"
"X-case","nmod","case","ajan","tasalle","aika","tasalle","NOUN","ADP","1","e1021.5","tdt_all","15136"
"X-case","root","case","Verts/ALE-ryhmän","puolesta","Verts/Ale#ryhmä","puolesta","NOUN","ADP","1","e1079.1","tdt_all","15136"
"X-case","obl","case","ryhmäni","puolesta","ryhmä","puolesta","NOUN","ADP","1","e1079.2","tdt_all","15136"
"X-case","obl","case","asian","parissa","asia","parissa","NOUN","ADP","1","e1079.4","tdt_all","15136"
"X-case","obl","case","loppuun","mennessä","loppu","mennessä","NOUN","ADP","1","e1079.10","tdt_all","15136"
"X-case","obl","case","Toimivaltansa","puitteissa","toimi#valta","puitteissa","NOUN","ADP","3","e1080.2","tdt_all","15136"
"X-case","nmod","case","tähän","asti","tämä","asti","PRON","ADP","1","e1080.9","tdt_all","15136"
"case-X","case","conj","mukana","toiminnoissa","mukana","toiminto","ADP","NOUN","2","e1080.11","tdt_all","15136"
"X-case","obl","case","Tähän","mennessä","tämä","mennessä","PRON","ADP","1","e1080.14","tdt_all","15136"
"X-case","obl","case","maan","sisällä","maa","sisällä","NOUN","ADP","1","e1080.15","tdt_all","15136"
"X-case","obl","case","paikan","päällä","paikka","päällä","NOUN","ADP","1","e1080.17","tdt_all","15136"
"X-case","obl","case","vuotta","sitten","vuosi","sitten","NOUN","ADP","1","f212.3","tdt_all","15136"
"X-case","obl","case","lähtösi","jälkeen","lähtö","jälkeen","NOUN","ADP","1","f212.11","tdt_all","15136"
"case-X","case","obl","kohti","bussia","kohti","bussi","ADP","NOUN","1","f401.13","tdt_all","15136"
"X-case","obl","case","peilin","kautta","peili","kautta","NOUN","ADP","1","f401.31","tdt_all","15136"
"X-case","obl","case","silmän","päältä","silmä","päältä","NOUN","ADP","1","f401.34","tdt_all","15136"
"X-case","obl","case","hänen","viereensä","hän","viereen","PRON","ADP","1","f401.54","tdt_all","15136"
"X-case","obl","case","medaljongin","päälle","medaljonki","päälle","NOUN","ADP","1","f402.13","tdt_all","15136"
"X-case","obl","case","nyrkkini","sisään","nyrkki","sisään","NOUN","ADP","1","f402.13","tdt_all","15136"
"case-X","case","obl","kohti","kylpyhuonetta","kohti","kylpy#huone","ADP","NOUN","1","f402.19","tdt_all","15136"
"X-case","obl","case","kylpyammeen","vierellä","kylpy#amme","vierellä","NOUN","ADP","1","f402.21","tdt_all","15136"
"X-case","advcl","case","kaulaan","asti","kaula","asti","NOUN","ADP","1","f402.29","tdt_all","15136"
"X-case","obl","case","veden","alle","vesi","alle","NOUN","ADP","1","f402.29","tdt_all","15136"
"X-case","root","case","veden","alla","vesi","alla","NOUN","ADP","1","f402.35","tdt_all","15136"
"X-case","obl","case","nuotion","äärellä","nuotio","äärellä","NOUN","ADP","1","f402.49","tdt_all","15136"
"X-case","obl","case","pääni","sisällä","pää","sisällä","NOUN","ADP","1","f402.50","tdt_all","15136"
"X-case","obl","case","huuliani","vasten","huuli","vasten","NOUN","ADP","1","f402.60","tdt_all","15136"
"X-case","obl","case","verrytteluhousujen","seasta","verryttely#housut","seasta","NOUN","ADP","1","f603.6","tdt_all","15136"
"X-case","obl","case","selkänojan","sisältä","selkä#noja","sisältä","NOUN","ADP","1","f603.7","tdt_all","15136"
"X-case","obl","case","vuosia","sitten","vuosi","sitten","NOUN","ADV","1","f603.11","tdt_all","15136"
"X-case","obl","case","rahanlähteen","kautta","rahan#lähde","kautta","NOUN","ADP","1","f603.14","tdt_all","15136"
"X-case","nmod","case","työharjoittelun","välillä","työ#harjoittelu","välillä","NOUN","ADP","4","f603.24","tdt_all","15136"
"X-case","ccomp","case","viikon","päässä","viikko","päässä","NOUN","ADP","1","f603.24","tdt_all","15136"
"X-case","obl","case","maailman","ääriin","maailma","ääriin","NOUN","ADP","1","f603.27","tdt_all","15136"
"X-case","obl","case","Sen","lisäksi","se","lisäksi","PRON","ADP","1","f603.29","tdt_all","15136"
"X-case","obl","case","kotieni","välillä","koti","välillä","NOUN","ADP","3","f603.29","tdt_all","15136"
"X-case","orphan","case","sohvan","välillä","sohva","välillä","NOUN","ADP","3","f603.29","tdt_all","15136"
"X-case","obl","case","Karrin","kimpussa","Karri","kimpussa","PROPN","ADP","1","f803.2","tdt_all","15136"
"case-X","case","orphan","paitsi","Teltsu","paitsi","Teltsu","ADP","PROPN","2","f803.17","tdt_all","15136"
"X-case","obl","case","Karrin","kans","Karri","kanssa","PROPN","ADP","1","f803.18","tdt_all","15136"
"X-case","obl","case","nopeiden","kans","nopea","kanssa","ADJ","ADP","1","f803.51","tdt_all","15136"
"X-case","orphan","case","vahvojen","kans","vahva","kanssa","ADJ","ADP","1","f803.51","tdt_all","15136"
"X-case","obl","case","peltipurkkien","kans","pelti#purkki","kanssa","NOUN","ADP","1","f803.54","tdt_all","15136"
"X-case","obl","case","sen","luokse","se","luokse","PRON","ADP","1","f803.65","tdt_all","15136"
"case-X","case","obl","lähelle","aluetta","lähelle","alue","ADP","NOUN","3","fB04.9","tdt_all","15136"
"X-case","obl","case","sen","kanssa","se","kanssa","PRON","ADP","1","fB04.10","tdt_all","15136"
"X-case","nmod","case","haasteiden","edessä","haaste","edessä","NOUN","ADP","1","fB04.13","tdt_all","15136"
"X-case","nmod","case","työntömitan","kanssa","työntö#mitta","kanssa","NOUN","ADP","1","fB04.15","tdt_all","15136"
"X-case","obl","case","suunnitelmiensa","mukaan","suunnitelma","mukaan","NOUN","ADP","1","fB04.16","tdt_all","15136"
"X-case","obl","case","raanan","alla","raana","alla","NOUN","ADP","1","fF01.9","tdt_all","15136"
"X-case","obl","case","Pirkon","puoleen","Pirkko","puoleen","PROPN","ADP","1","fF01.15","tdt_all","15136"
"X-case","obl","case","pöydän","alla","pöytä","alla","NOUN","ADP","1","fF01.20","tdt_all","15136"
"X-case","obl","case","aukaisua","lukuun","aukaisu","lukuun","NOUN","ADV","1","fF01.21","tdt_all","15136"
"case-X","case","obl","lähellekään","puhdasta","lähelle","puhdas","ADP","ADJ","1","fF01.36","tdt_all","15136"
"X-case","obl","case","päivällisen","jälkeen","päivällinen","jälkeen","NOUN","ADP","1","fF01.42","tdt_all","15136"
"X-case","obl","case","kaikesta","huolimatta","kaikki","huolimatta","PRON","ADP","1","fF01.46","tdt_all","15136"
"X-case","obl","case","veitsen","kanssa","veitsi","kanssa","NOUN","ADP","1","fF01.52","tdt_all","15136"
"X-case","nmod","case","maksamakkaran","kanssa","maksa#makkara","kanssa","NOUN","ADP","3","fF01.52","tdt_all","15136"
"X-case","obl","case","Maamme-laulun","jälkeen","Maamme#laulu","jälkeen","NOUN","ADP","1","h1007.24","tdt_all","15136"
"X-case","root","case","talon","takana","talo","takana","NOUN","ADP","1","h1011.14","tdt_all","15136"
"case-X","case","obl","läpi","sormien","läpi","sormi","ADP","NOUN","1","h1011.16","tdt_all","15136"
"X-case","obl","case","tätä","ennen","tämä","ennen","PRON","ADP","1","h1035.9","tdt_all","15136"
"X-case","obl","case","kontrahtien","alle","kontrahti","alle","NOUN","ADP","1","h1039.5","tdt_all","15136"
"X-case","obl","case","veden","varassa","vesi","varassa","NOUN","ADP","1","h1039.17","tdt_all","15136"
"X-case","orphan","case","sodan","jälkeen","sota","jälkeen","NOUN","ADP","1","h1039.19","tdt_all","15136"
"case-X","case","root","Lähimpänä","jalanjälkiä","lähimpänä","jalan#jälki","ADP","NOUN","5","h1039.20","tdt_all","15136"
"case-X","case","obl","ennen","tuomista","ennen","tuominen","ADP","NOUN","2","h1052.4","tdt_all","15136"
"X-case","obl","case","tornista","alas","torni","alas","NOUN","ADP","1","h1067.25","tdt_all","15136"
"case-X","case","obl","Vastoin","tapojani","vastoin","tapa","ADP","NOUN","1","h1073.2","tdt_all","15136"
"X-case","obl","case","viimeiseen","asti","viimeinen","asti","ADJ","ADP","1","h1073.4","tdt_all","15136"
"case-X","case","nmod","ilman","tukea","ilman","tuki","ADP","NOUN","2","h1075.4","tdt_all","15136"
"X-case","obl","case","Dortmundia","vastaan","Dortmund","vastaan","PROPN","ADP","1","h1075.13","tdt_all","15136"
"X-case","nmod","case","täytäntöönpanon","jälkeen","täytäntöön#pano","jälkeen","NOUN","ADP","1","j001.5","tdt_all","15136"
"X-case","obl","case","yhteisön","puolesta","yhteisö","puolesta","NOUN","ADP","1","j001.6","tdt_all","15136"
"X-case","obl","case","hyvinvoinnin","vuoksi","hyvin#vointi","vuoksi","NOUN","ADP","1","j001.7","tdt_all","15136"
"X-case","conj","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j001.8","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.15","tdt_all","15136"
"X-case","obl","case","Siihen","saakka","se","saakka","PRON","ADP","1","j001.18","tdt_all","15136"
"X-case","obl","case","lajeja","varten","laji","varten","NOUN","ADP","1","j001.18","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","j001.19","tdt_all","15136"
"X-case","obl","case","asiantuntemuksen","mukaan","asian#tuntemus","mukaan","NOUN","ADP","1","j001.20","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.24","tdt_all","15136"
"X-case","nmod","case","eläinkuljettajien","lisäksi","eläin#kuljettaja","lisäksi","NOUN","ADP","1","j001.32","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.33","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.37","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.43","tdt_all","15136"
"X-case","obl","case","tavoitteiden","kanssa","tavoite","kanssa","NOUN","ADP","1","j001.44","tdt_all","15136"
"X-case","conj","case","siitostarkoituksia","varten","siitos#tarkoitus","varten","NOUN","ADP","1","j001.45","tdt_all","15136"
"X-case","conj","case","markkinoiden","kautta","markkinat","kautta","NOUN","ADP","3","j001.46","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.48","tdt_all","15136"
"X-case","conj","case","yhteisön","sisällä","yhteisö","sisällä","NOUN","ADP","1","j001.51","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.52","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j001.58","tdt_all","15136"
"X-case","obl","case","ajan","tasalle","aika","tasalle","NOUN","ADP","1","j001.59","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j001.59","tdt_all","15136"
"X-case","nmod","case","siirtolaiduntamista","varten","siirto#laiduntaminen","varten","NOUN","ADP","1","j001.69","tdt_all","15136"
