"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","root","mukaan","miettii","mukaan","miettiä","ADP","VERB","2","t015.15","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","vuoksi","saavukaan","vuoksi","saapua","ADP","VERB","9","t029.2","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tulla","mukaan","tulla","ADP","VERB","3","t029.3","tdt_all_gov_target","15135"
"X-case","root","case","määräytyy","mukaan","määräytyä","mukaan","VERB","ADP","2","t029.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tulossa","mukaan","tulla","ADP","VERB","4","t029.13","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","julkistaa","mukaan","julkistaa","ADP","VERB","3","t031.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tuomassa","mukaan","tuoda","ADP","VERB","5","t031.7","tdt_all_gov_target","15135"
"X-case","root","case","toimi","ennen","toimia","ennen","VERB","ADP","7","u011.6","tdt_all_gov_target","15135"
"case-X","case","root","ohessa","tehnyt","ohessa","tehdä","ADP","VERB","3","u011.7","tdt_all_gov_target","15135"
"X-case","root","case","järjesti","kanssa","järjestää","kanssa","VERB","ADP","9","u027.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","keskittyä","mukaan","keskittyä","ADP","VERB","2","u027.9","tdt_all_gov_target","15135"
"X-case","root","case","Informaatioteknologialla","suhteen","informaatio#teknologia","suhteen","NOUN","ADP","13","u027.13","tdt_all_gov_target","15135"
"X-case","conj","case","puhuvat","kanssa","puhua","kanssa","VERB","ADP","2","u027.16","tdt_all_gov_target","15135"
"X-case","obl","case","kansalaisesta","sijaan","kansalainen","sijaan","NOUN","ADP","4","u027.19","tdt_all_gov_target","15135"
"X-case","advmod","case","keskenään","kanssa","keskenään","kanssa","ADV","ADP","4","u050.3","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","miettiä","ennen","miettiä","ennen","VERB","ADP","2","u050.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tekevät","mukaan","tehdä","ADP","VERB","2","u050.8","tdt_all_gov_target","15135"
"case-X","case","obl","kesken","yhteistyölle","kesken","yhteis#työ","ADP","NOUN","1","u050.10","tdt_all_gov_target","15135"
"X-case","root","case","arveli","välillä","arvella","välillä","VERB","ADP","8","u050.11","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","paljon","mukaan","paljon","ADP","ADV","5","u050.15","tdt_all_gov_target","15135"
"case-X","case","root","sijaan","pitivät","sijaan","pitää","ADP","VERB","4","u050.16","tdt_all_gov_target","15135"
"X-case","root","case","jää","ilman","jäädä","ilman","VERB","ADP","1","u050.19","tdt_all_gov_target","15135"
"X-case","nmod","case","yhteistyössä","kanssa","yhteis#työ","kanssa","NOUN","ADP","9","u050.22","tdt_all_gov_target","15135"
"X-case","conj","case","pääsi","mennessä","päästä","mennessä","VERB","ADP","4","w051.2","tdt_all_gov_target","15135"
"X-case","conj","case","virassa","saakka","virka","saakka","NOUN","ADP","2","w051.4","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","edustivat","huolimatta","edustaa","ADP","VERB","6","w059.11","tdt_all_gov_target","15135"
"X-case","root","case","kehittyi","myötä","kehittyä","myötä","VERB","ADP","6","w059.13","tdt_all_gov_target","15135"
"X-case","nmod","case","vuodelta","ennen","vuosi","ennen","NOUN","ADP","2","w131.5","tdt_all_gov_target","15135"
"case-X","case","root","tienoilla","Kuusamossakin","tienoilla","Kuusamo","ADP","PROPN","1","w131.10","tdt_all_gov_target","15135"
"case-X","case","advcl","mukaan","pidettävä","mukaan","pitää","ADP","VERB","3","w131.13","tdt_all_gov_target","15135"
"X-case","root","case","rakennettiin","mukaan","rakentaa","mukaan","VERB","ADP","3","w131.14","tdt_all_gov_target","15135"
"X-case","root","case","erotettiin","ennen","erottaa","ennen","VERB","ADP","9","w131.18","tdt_all_gov_target","15135"
"X-case","root","case","erotettiin","jälkeen","erottaa","jälkeen","VERB","ADP","14","w131.18","tdt_all_gov_target","15135"
"X-case","root","case","saanut","mukaan","saada","mukaan","VERB","ADP","6","w131.23","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","ohjataan","kautta","ohjata","kautta","VERB","ADP","7","w131.25","tdt_all_gov_target","15135"
"case-X","case","advcl","vuoksi","valmis","vuoksi","valmis","ADP","ADJ","1","w131.31","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","saa","mukaan","saada","ADP","VERB","1","w131.32","tdt_all_gov_target","15135"
"case-X","case","root","ohella","sisältävät","ohella","sisältää","ADP","VERB","2","w131.34","tdt_all_gov_target","15135"
"X-case","conj","case","sijaitsee","päässä","sijaita","päässä","VERB","ADP","6","w131.36","tdt_all_gov_target","15135"
"X-case","conj","case","sijaitsee","varressa","sijaita","varressa","VERB","ADP","8","w131.36","tdt_all_gov_target","15135"
"X-case","conj","case","käytettiin","saakka","käyttää","saakka","VERB","ADP","5","w131.44","tdt_all_gov_target","15135"
"case-X","case","nsubj:cop","lisäksi","kämppää","lisäksi","kämppä","ADP","NOUN","2","w131.45","tdt_all_gov_target","15135"
"case-X","case","root","kanssa","jättänyt","kanssa","jättää","ADP","VERB","1","wn006.2","tdt_all_gov_target","15135"
"X-case","acl","case","solmimaan","kanssa","solmia","kanssa","VERB","ADP","4","wn006.5","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","oikeutettu","vuoksi","oikeutettu","ADP","ADJ","3","wn006.5","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","antoi","kautta","antaa","kautta","VERB","ADP","2","wn007.6","tdt_all_gov_target","15135"
"case-X","case","root","Ilman","saanut","ilman","saada","ADP","VERB","4","wn007.7","tdt_all_gov_target","15135"
"X-case","root","case","tapahtuu","alkaen","tapahtua","alkaen","VERB","ADP","4","wn039.3","tdt_all_gov_target","15135"
"X-case","root","case","tuleekin","mukaan","tulla","mukaan","VERB","ADP","3","wn039.10","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tuleekin","mukaan","tulla","ADP","VERB","3","wn039.10","tdt_all_gov_target","15135"
"X-case","root","case","jättää","ulkopuolelle","jättää","ulkopuolelle","VERB","ADP","4","wn074.3","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","mennä","jälkeen","mennä","ADP","VERB","2","b104.4","tdt_all_gov_target","15135"
"case-X","case","conj","kanssa","tutustuimme","kanssa","tutustua","ADP","VERB","1","b113.4","tdt_all_gov_target","15135"
"X-case","root","case","Selailen","vuoksi","selailla","vuoksi","VERB","ADP","6","b401.7","tdt_all_gov_target","15135"
"X-case","root","case","oletan","huolimatta","olettaa","huolimatta","VERB","ADP","2","b401.24","tdt_all_gov_target","15135"
"X-case","ccomp","case","tuntevat","vuoksi","tuntea","vuoksi","VERB","ADP","9","b401.24","tdt_all_gov_target","15135"
"X-case","root","case","keskusteli","kanssa","keskustella","kanssa","VERB","ADP","2","b401.34","tdt_all_gov_target","15135"
"X-case","ccomp","case","keskustella","kanssa","keskustella","kanssa","VERB","ADP","4","b401.35","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","kanssa","mahdollista","kanssa","mahdollinen","ADP","ADJ","3","b401.35","tdt_all_gov_target","15135"
"X-case","ccomp","case","harrastat","kanssa","harrastaa","kanssa","VERB","ADP","4","b401.37","tdt_all_gov_target","15135"
"X-case","obj","case","seksin","kanssa","seksi","kanssa","NOUN","ADP","3","b401.40","tdt_all_gov_target","15135"
"X-case","obj","case","taakkaansa","kanssa","taakka","kanssa","NOUN","ADP","5","b401.40","tdt_all_gov_target","15135"
"X-case","root","case","nauttisi","huolimatta","nauttia","huolimatta","VERB","ADP","6","b401.50","tdt_all_gov_target","15135"
"X-case","root","case","Ponnistelkaa","vuoksi","ponnistella","vuoksi","VERB","ADP","2","b401.59","tdt_all_gov_target","15135"
"X-case","nsubj","case","kiinnostus","kohtaan","kiinnostus","kohtaan","NOUN","ADP","2","b401.68","tdt_all_gov_target","15135"
"X-case","root","case","läksiäisissä","kanssa","läksiäiset","kanssa","NOUN","ADP","2","b602.2","tdt_all_gov_target","15135"
"X-case","advcl","case","lähden","kohti","lähteä","kohti","VERB","ADP","2","b602.8","tdt_all_gov_target","15135"
"X-case","conj","case","iskin","sekaan","iskeä","sekaan","VERB","ADP","11","b602.16","tdt_all_gov_target","15135"
"X-case","root","case","selvisi","jälkeen","selvitä","jälkeen","VERB","ADP","3","b602.18","tdt_all_gov_target","15135"
"X-case","obl","case","junassa","kohti","juna","kohti","NOUN","ADP","1","b602.22","tdt_all_gov_target","15135"
"X-case","obl","case","minuuttia","sitten","minuutti","sitten","NOUN","ADV","1","b602.23","tdt_all_gov_target","15135"
"X-case","root","case","Jauheliha-pekonikastike","kera","jauhe#liha#pekoni#kastike","kera","NOUN","ADP","1","b706.1","tdt_all_gov_target","15135"
"case-X","case","nsubj:cop","lisäksi","sipulia","lisäksi","sipuli","ADP","NOUN","1","b706.3","tdt_all_gov_target","15135"
"X-case","root","case","säimme","kera","syödä","kera","VERB","ADP","2","b706.5","tdt_all_gov_target","15135"
"X-case","csubj:cop","case","sovellettava","takia","soveltaa","takia","VERB","ADP","5","e1008.3","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","yhteydessä","kanssa","yhteys","kanssa","NOUN","ADP","3","e1008.21","tdt_all_gov_target","15135"
"X-case","ccomp","case","asettavat","alle","asettaa","alle","VERB","ADP","4","e1008.23","tdt_all_gov_target","15135"
"X-case","obl","case","vuotta","sitten","vuosi","sitten","NOUN","ADV","1","e1008.32","tdt_all_gov_target","15135"
"X-case","root","case","esitellään","mennessä","esitellä","mennessä","VERB","ADP","4","e1008.35","tdt_all_gov_target","15135"
"case-X","case","ccomp","mukaan","todistaa","mukaan","todistaa","ADP","VERB","1","e1008.45","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","tekisivät","lisäksi","tehdä","ADP","VERB","2","e1008.55","tdt_all_gov_target","15135"
"case-X","case","acl","kohtaan","osoittamastaan","kohtaan","osoittaa","ADP","VERB","1","e1021.3","tdt_all_gov_target","15135"
"X-case","obj","case","saattamista","tasalle","saattaminen","tasalle","NOUN","ADP","2","e1021.5","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","jatkettava","vuoksi","jatkaa","ADP","VERB","6","e1021.5","tdt_all_gov_target","15135"
"case-X","case","root","puolesta","jatkettava","puolesta","jatkaa","ADP","VERB","1","e1021.5","tdt_all_gov_target","15135"
"X-case","root","case","jatkettava","puolesta","jatkaa","puolesta","VERB","ADP","2","e1079.1","tdt_all_gov_target","15135"
"X-case","xcomp","case","onnitella","puolesta","onnitella","puolesta","VERB","ADP","2","e1079.2","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","työskentelivät","parissa","työskennellä","parissa","VERB","ADP","3","e1079.4","tdt_all_gov_target","15135"
"X-case","root","case","Päästäänkö","mennessä","päästä","mennessä","VERB","ADP","12","e1079.10","tdt_all_gov_target","15135"
"case-X","case","root","puitteissa","seuraa","puitteissa","seurata","ADP","VERB","2","e1080.2","tdt_all_gov_target","15135"
"case-X","case","advcl","asti","osa","asti","osa","ADP","NOUN","4","e1080.9","tdt_all_gov_target","15135"
"X-case","root","case","tutkii","mukana","tutkia","mukana","VERB","ADP","22","e1080.11","tdt_all_gov_target","15135"
"case-X","case","root","mennessä","pyytänyt","mennessä","pyytää","ADP","VERB","4","e1080.14","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","esiintyvät","sisällä","esiintyä","sisällä","VERB","ADP","4","e1080.15","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","seurata","päällä","seurata","päällä","VERB","ADP","3","e1080.17","tdt_all_gov_target","15135"
"X-case","parataxis","case","kysyit","sitten","kysyä","sitten","VERB","ADP","3","f212.3","tdt_all_gov_target","15135"
"X-case","root","case","Täällä","jälkeen","täällä","jälkeen","ADV","ADP","5","f212.11","tdt_all_gov_target","15135"
"X-case","xcomp","case","juoksemaan","kohti","juosta","kohti","VERB","ADP","1","f401.13","tdt_all_gov_target","15135"
"X-case","root","case","tarkasteli","kautta","tarkastella","kautta","VERB","ADP","3","f401.31","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","jatkui","päältä","jatkua","päältä","VERB","ADP","4","f401.34","tdt_all_gov_target","15135"
"X-case","conj","case","käveli","viereensä","kävellä","viereen","VERB","ADP","3","f401.54","tdt_all_gov_target","15135"
"X-case","root","case","Nostan","päälle","nostaa","päälle","VERB","ADP","6","f402.13","tdt_all_gov_target","15135"
"X-case","conj","case","puristan","sisään","puristaa","sisään","VERB","ADP","3","f402.13","tdt_all_gov_target","15135"
"X-case","conj","case","kävelen","kohti","kävellä","kohti","VERB","ADP","1","f402.19","tdt_all_gov_target","15135"
"case-X","case","acl","vierellä","olevat","vierellä","olla","ADP","VERB","1","f402.21","tdt_all_gov_target","15135"
"X-case","conj","case","laskeudun","alle","laskeutua","alle","VERB","ADP","2","f402.29","tdt_all_gov_target","15135"
"case-X","case","root","asti","suljen","asti","sulkea","ADP","VERB","1","f402.29","tdt_all_gov_target","15135"
"X-case","root","case","suljen","alla","sulkea","alla","VERB","ADP","3","f402.35","tdt_all_gov_target","15135"
"X-case","root","case","Söimme","äärellä","syödä","äärellä","VERB","ADP","3","f402.49","tdt_all_gov_target","15135"
"X-case","root","case","näkyi","sisällä","näkyä","sisällä","VERB","ADP","3","f402.50","tdt_all_gov_target","15135"
"X-case","root","case","painaa","vasten","painaa","vasten","VERB","ADP","3","f402.60","tdt_all_gov_target","15135"
"X-case","root","case","tipahti","seasta","tipahtaa","seasta","VERB","ADP","5","f603.6","tdt_all_gov_target","15135"
"case-X","case","acl","sisältä","löytyneelle","sisältä","löytyä","ADP","VERB","1","f603.7","tdt_all_gov_target","15135"
"X-case","obl","case","vuosia","sitten","vuosi","sitten","NOUN","ADV","1","f603.11","tdt_all_gov_target","15135"
"X-case","xcomp","case","määritellä","kautta","määritellä","kautta","VERB","ADP","5","f603.14","tdt_all_gov_target","15135"
"X-case","appos","case","aikana","välillä","aika","välillä","NOUN","ADP","6","f603.24","tdt_all_gov_target","15135"
"X-case","parataxis","case","huomioitava","päässä","huomioida","päässä","VERB","ADP","12","f603.24","tdt_all_gov_target","15135"
"X-case","conj","case","lähtee","ääriin","lähteä","ääriin","VERB","ADP","3","f603.27","tdt_all_gov_target","15135"
"X-case","root","case","mennä","välillä","mennä","välillä","VERB","ADP","4","f603.29","tdt_all_gov_target","15135"
"X-case","","case","menee","välillä","mennä","välillä","VERB","ADP","4","f603.29","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","mennä","lisäksi","mennä","ADP","VERB","13","f603.29","tdt_all_gov_target","15135"
"X-case","root","case","rassaa","kimpussa","rassata","kimpussa","VERB","ADP","2","f803.2","tdt_all_gov_target","15135"
"X-case","conj","case","muukaan","paitsi","muu","paitsi","PRON","ADP","3","f803.17","tdt_all_gov_target","15135"
"X-case","advcl","case","häärää","kans","häärätä","kanssa","VERB","ADP","2","f803.18","tdt_all_gov_target","15135"
"X-case","obl","case","nopeiden","kans","nopea","kanssa","ADJ","ADP","1","f803.51","tdt_all_gov_target","15135"
"X-case","orphan","case","vahvojen","kans","vahva","kanssa","ADJ","ADP","1","f803.51","tdt_all_gov_target","15135"
"X-case","conj","case","hengaa","kans","hengata","kanssa","VERB","ADP","3","f803.54","tdt_all_gov_target","15135"
"X-case","xcomp","case","mennä","luokse","mennä","luokse","VERB","ADP","2","f803.65","tdt_all_gov_target","15135"
"X-case","advcl","case","laittaa","lähelle","laittaa","lähelle","VERB","ADP","3","fB04.9","tdt_all_gov_target","15135"
"X-case","root","case","ole","kanssa","olla","kanssa","VERB","ADP","4","fB04.10","tdt_all_gov_target","15135"
"case-X","case","obj","edessä","kompastumistaan","edessä","kompastuminen","ADP","NOUN","1","fB04.13","tdt_all_gov_target","15135"
"X-case","root","case","A.","kanssa","A.","kanssa","PROPN","ADP","3","fB04.15","tdt_all_gov_target","15135"
"case-X","case","ccomp","mukaan","tarvitaan","mukaan","tarvita","ADP","VERB","1","fB04.16","tdt_all_gov_target","15135"
"X-case","conj","case","huuhdoin","alla","huuhtoa","alla","VERB","ADP","2","fF01.9","tdt_all_gov_target","15135"
"X-case","conj","case","kääntyi","puoleen","kääntyä","puoleen","VERB","ADP","3","fF01.15","tdt_all_gov_target","15135"
"case-X","case","conj","alla","nipistettävä","alla","nipistää","ADP","VERB","1","fF01.20","tdt_all_gov_target","15135"
"X-case","obl","case","aukaisua","lukuun","aukaisu","lukuun","NOUN","ADV","1","fF01.21","tdt_all_gov_target","15135"
"case-X","case","obl","lähellekään","puhdasta","lähelle","puhdas","ADP","ADJ","1","fF01.36","tdt_all_gov_target","15135"
"X-case","advcl","case","nauttimalla","jälkeen","nauttia","jälkeen","VERB","ADP","4","fF01.42","tdt_all_gov_target","15135"
"X-case","root","case","Otan","huolimatta","ottaa","huolimatta","VERB","ADP","2","fF01.46","tdt_all_gov_target","15135"
"X-case","obj","case","työtään","kanssa","työ","kanssa","NOUN","ADP","4","fF01.52","tdt_all_gov_target","15135"
