"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","nmod","ilman","kertaeriä","ilman","kerta#erä","ADP","NOUN","1","t008.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","arvion","mukaan","arvio","ADP","NOUN","2","t008.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","UPM:n","mukaan","UPM","ADP","PROPN","1","t008.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","viikkoa","sitten","viikko","ADP","NOUN","2","t015.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","viikkoa","sitten","viikko","ADP","NOUN","2","t015.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Spiegelin","mukaan","Spiegel","ADP","PROPN","1","t015.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","maiden","välillä","maa","ADP","NOUN","4","t015.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","perässä","Sen","perässä","se","ADP","PRON","1","t015.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Asiantuntijoiden","mukaan","asian#tuntija","ADP","NOUN","1","t015.9","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohti","syntyä","kohti","synty","ADP","NOUN","2","t015.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Spiegelin","mukaan","Spiegel","ADP","PROPN","1","t015.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","minkä","vuoksi","mikä","ADP","PRON","1","t029.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","suunnitelman","mukaan","suunnitelma","ADP","NOUN","3","t029.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","hiilidioksidipäästöjen","mukaan","hiili#dioksidi#päästö","ADP","NOUN","1","t029.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Autobildin","mukaan","Autobild","ADP","PROPN","1","t029.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","markkinahuhujen","mukaan","markkina#huhu","ADP","NOUN","2","t031.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Kutsun","mukaan","kutsu","ADP","NOUN","1","t031.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","siirtymistään","ennen","siirtyminen","ADP","NOUN","1","u011.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","ohessa","työnsä","ohessa","työ","ADP","NOUN","1","u011.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","ammattikorkeakoulun","kanssa","ammatti#korkea#koulu","ADP","NOUN","3","u027.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Lönnbergin","mukaan","Lönnberg","ADP","PROPN","1","u027.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","suhteen","tietojärjestelmien","suhteen","tieto#järjestelmä","ADP","NOUN","2","u027.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","toistensa","kanssa","toinen","ADP","PRON","1","u027.16","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sijaan","potilaan","sijaan","potilas","ADP","NOUN","1","u027.19","tdt_all_to_prep_target","15129"
"case-X","case","conj","kanssa","yritysten","kanssa","yritys","ADP","NOUN","3","u050.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","toteuttamista","ennen","toteuttaminen","ADP","NOUN","2","u050.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Rehtorien","mukaan","rehtori","ADP","NOUN","1","u050.8","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kesken","oppilaitosten","kesken","oppi#laitos","ADP","NOUN","2","u050.10","tdt_all_to_prep_target","15129"
"case-X","case","ccomp","välillä","oppilaitosten","välillä","oppi#laitos","ADP","NOUN","7","u050.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","rehtorien","mukaan","rehtori","ADP","NOUN","2","u050.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","Sen","sijaan","se","ADP","PRON","1","u050.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","ilman","opiskelupaikkaa","ilman","opiskelu#paikka","ADP","NOUN","3","u050.19","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","toimipisteiden","kanssa","toimi#piste","ADP","NOUN","7","u050.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","vuoteen","mennessä","vuosi","ADP","NOUN","1","w051.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","saakka","kuolemaansa","saakka","kuolema","ADP","NOUN","1","w051.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","versionumeroeroista","huolimatta","versio#numero#ero","ADP","NOUN","2","w059.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","myötä","version","myötä","versio","ADP","NOUN","2","w059.13","tdt_all_to_prep_target","15129"
"case-X","case","nmod","ennen","alkua","ennen","alku","ADP","NOUN","2","w131.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","tienoilla","Vuoden","tienoilla","vuosi","ADP","NOUN","1","w131.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","lain","mukaan","laki","ADP","NOUN","2","w131.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","sen","mukaan","se","ADP","PRON","1","w131.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","talvilaiduntamista","ennen","talvi#laiduntaminen","ADP","NOUN","1","w131.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","pariutumis-","jälkeen","pariutuminen","ADP","NOUN","1","w131.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","sääntöjen","mukaan","sääntö","ADP","NOUN","2","w131.23","tdt_all_to_prep_target","15129"
"case-X","case","conj","kautta","siulojen","kautta","siula","ADP","NOUN","2","w131.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","kiiman","vuoksi","kiima","ADP","NOUN","1","w131.31","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","EU-direktiivien","mukaan","EU#direktiivi","ADP","NOUN","1","w131.32","tdt_all_to_prep_target","15129"
"case-X","case","obl","ohella","Aitauksien","ohella","aitaus","ADP","NOUN","1","w131.34","tdt_all_to_prep_target","15129"
"case-X","case","obl","päässä","kilometrin","päässä","kilometri","ADP","NOUN","5","w131.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","varressa","Repojoen","varressa","Repojoki","ADP","PROPN","1","w131.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","saakka","1950-luvulle","saakka","1950#luku","ADP","NOUN","2","w131.44","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lisäksi","aitauksien","lisäksi","aitaus","ADP","NOUN","1","w131.45","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","asianajajansa","kanssa","asian#ajaja","ADP","NOUN","2","wn006.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","Tämän","vuoksi","tämä","ADP","PRON","1","wn006.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","HIFK:n","kanssa","HIFK","ADP","PROPN","2","wn006.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","vaaliliiton","kautta","vaali#liitto","ADP","NOUN","1","wn007.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","Ilman","vaaliliittoa","ilman","vaali#liitto","ADP","NOUN","1","wn007.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","alkaen","alusta","alkaen","alku","ADP","NOUN","3","wn039.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Heikkisen","mukaan","Heikkinen","ADP","PROPN","1","wn039.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tavoitteiden","mukaan","tavoite","ADP","NOUN","2","wn039.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","metsätalouskäytön","ulkopuolelle","metsä#talous#käyttö","ADP","NOUN","1","wn074.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Sen","jälkeen","se","ADP","PRON","1","b104.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","pupun","kanssa","pupu","ADP","NOUN","1","b113.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","senkin","vuoksi","se","ADP","PRON","2","b401.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","siitä","huolimatta","se","ADP","PRON","1","b401.24","tdt_all_to_prep_target","15129"
"case-X","case","conj","vuoksi","yhdessäolon","vuoksi","yhdessä#olo","ADP","NOUN","4","b401.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","psykologin","kanssa","psykologi","ADP","NOUN","1","b401.34","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","jonka","kanssa","joka","ADP","PRON","1","b401.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","vaimon","kanssa","vaimo","ADP","NOUN","1","b401.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","naisen","kanssa","nainen","ADP","NOUN","2","b401.37","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","kumppanin","kanssa","kumppani","ADP","NOUN","2","b401.40","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","sairauden","kanssa","sairaus","ADP","NOUN","2","b401.40","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","tuntemuksista","huolimatta","tuntemus","ADP","NOUN","2","b401.50","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","toistenne","vuoksi","toinen","ADP","PRON","1","b401.59","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohtaan","toisiamme","kohtaan","toinen","ADP","PRON","1","b401.68","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","juhlakalun","kanssa","juhla#kalu","ADP","NOUN","1","b602.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","Schipholia","kohti","Schiphol","ADP","PROPN","1","b602.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","sekaan","pyykin","sekaan","pyykki","ADP","NOUN","2","b602.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","pesun","jälkeen","pesu","ADP","NOUN","2","b602.18","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohti","Amsterdamia","kohti","Amsterdam","ADP","PROPN","1","b602.22","tdt_all_to_prep_target","15129"
"X-case","obl","case","minuuttia","sitten","minuutti","sitten","NOUN","ADV","1","b602.23","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kera","pastan","kera","pasta","ADP","NOUN","1","b706.1","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lisäksi","lihojen","lisäksi","liha","ADP","NOUN","1","b706.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","kera","tuoretagliatellen","kera","tuore#tagliatelle","ADP","NOUN","1","b706.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","turvallisuuden","takia","turvallisuus","ADP","NOUN","2","e1008.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","globalisaation","kanssa","globalisaatio","ADP","NOUN","2","e1008.21","tdt_all_to_prep_target","15129"
"case-X","case","obl","alle","kustannuspaineen","alle","kustannus#paine","ADP","NOUN","1","e1008.23","tdt_all_to_prep_target","15129"
"X-case","obl","case","vuotta","sitten","vuosi","sitten","NOUN","ADV","1","e1008.32","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","loppuun","mennessä","loppu","ADP","NOUN","2","e1008.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","sääntöjen","mukaan","sääntö","ADP","NOUN","2","e1008.45","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","Sen","lisäksi","se","ADP","PRON","1","e1008.55","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohtaan","aihetta","kohtaan","aihe","ADP","NOUN","2","e1021.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","Tämän","vuoksi","tämä","ADP","PRON","1","e1021.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","puolesta","kansalaisten","puolesta","kansalainen","ADP","NOUN","2","e1021.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","tasalle","ajan","tasalle","aika","ADP","NOUN","1","e1021.5","tdt_all_to_prep_target","15129"
"case-X","case","root","puolesta","Verts/ALE-ryhmän","puolesta","Verts/Ale#ryhmä","ADP","NOUN","1","e1079.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","puolesta","ryhmäni","puolesta","ryhmä","ADP","NOUN","1","e1079.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","parissa","asian","parissa","asia","ADP","NOUN","2","e1079.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","loppuun","mennessä","loppu","ADP","NOUN","2","e1079.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","puitteissa","Toimivaltansa","puitteissa","toimi#valta","ADP","NOUN","1","e1080.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","asti","tähän","asti","tämä","ADP","PRON","1","e1080.9","tdt_all_to_prep_target","15129"
"case-X","case","conj","mukana","toiminnoissa","mukana","toiminto","ADP","NOUN","2","e1080.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","Tähän","mennessä","tämä","ADP","PRON","1","e1080.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisällä","maan","sisällä","maa","ADP","NOUN","1","e1080.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","päällä","paikan","päällä","paikka","ADP","NOUN","1","e1080.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","vuotta","sitten","vuosi","ADP","NOUN","2","f212.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","lähtösi","jälkeen","lähtö","ADP","NOUN","1","f212.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","bussia","kohti","bussi","ADP","NOUN","1","f401.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","peilin","kautta","peili","ADP","NOUN","1","f401.31","tdt_all_to_prep_target","15129"
"case-X","case","obl","päältä","silmän","päältä","silmä","ADP","NOUN","3","f401.34","tdt_all_to_prep_target","15129"
"case-X","case","obl","viereensä","hänen","viereen","hän","ADP","PRON","1","f401.54","tdt_all_to_prep_target","15129"
"case-X","case","obl","päälle","medaljongin","päälle","medaljonki","ADP","NOUN","4","f402.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisään","nyrkkini","sisään","nyrkki","ADP","NOUN","1","f402.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","kylpyhuonetta","kohti","kylpy#huone","ADP","NOUN","1","f402.19","tdt_all_to_prep_target","15129"
"case-X","case","obl","vierellä","kylpyammeen","vierellä","kylpy#amme","ADP","NOUN","1","f402.21","tdt_all_to_prep_target","15129"
"case-X","case","advcl","asti","kaulaan","asti","kaula","ADP","NOUN","4","f402.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","alle","veden","alle","vesi","ADP","NOUN","1","f402.29","tdt_all_to_prep_target","15129"
"case-X","case","root","alla","veden","alla","vesi","ADP","NOUN","2","f402.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","äärellä","nuotion","äärellä","nuotio","ADP","NOUN","1","f402.49","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisällä","pääni","sisällä","pää","ADP","NOUN","1","f402.50","tdt_all_to_prep_target","15129"
"case-X","case","obl","vasten","huuliani","vasten","huuli","ADP","NOUN","1","f402.60","tdt_all_to_prep_target","15129"
"case-X","case","obl","seasta","verrytteluhousujen","seasta","verryttely#housut","ADP","NOUN","4","f603.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisältä","selkänojan","sisältä","selkä#noja","ADP","NOUN","2","f603.7","tdt_all_to_prep_target","15129"
"X-case","obl","case","vuosia","sitten","vuosi","sitten","NOUN","ADV","1","f603.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","rahanlähteen","kautta","rahan#lähde","ADP","NOUN","3","f603.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","välillä","työharjoittelun","välillä","työ#harjoittelu","ADP","NOUN","2","f603.24","tdt_all_to_prep_target","15129"
"case-X","case","ccomp","päässä","viikon","päässä","viikko","ADP","NOUN","11","f603.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","ääriin","maailman","ääriin","maailma","ADP","NOUN","1","f603.27","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","Sen","lisäksi","se","ADP","PRON","1","f603.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","kotieni","välillä","koti","ADP","NOUN","1","f603.29","tdt_all_to_prep_target","15129"
"case-X","case","orphan","välillä","sohvan","välillä","sohva","ADP","NOUN","1","f603.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","kimpussa","Karrin","kimpussa","Karri","ADP","PROPN","1","f803.2","tdt_all_to_prep_target","15129"
"case-X","case","orphan","paitsi","Teltsu","paitsi","Teltsu","ADP","PROPN","2","f803.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","kans","Karrin","kanssa","Karri","ADP","PROPN","1","f803.18","tdt_all_to_prep_target","15129"
"X-case","obl","case","nopeiden","kans","nopea","kanssa","ADJ","ADP","1","f803.51","tdt_all_to_prep_target","15129"
"X-case","orphan","case","vahvojen","kans","vahva","kanssa","ADJ","ADP","1","f803.51","tdt_all_to_prep_target","15129"
"case-X","case","obl","kans","peltipurkkien","kanssa","pelti#purkki","ADP","NOUN","2","f803.54","tdt_all_to_prep_target","15129"
"case-X","case","obl","luokse","sen","luokse","se","ADP","PRON","1","f803.65","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähelle","aluetta","lähelle","alue","ADP","NOUN","3","fB04.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","sen","kanssa","se","ADP","PRON","1","fB04.10","tdt_all_to_prep_target","15129"
"case-X","case","nmod","edessä","haasteiden","edessä","haaste","ADP","NOUN","1","fB04.13","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","työntömitan","kanssa","työntö#mitta","ADP","NOUN","1","fB04.15","tdt_all_to_prep_target","15129"
